Employee ID,MonthlyIncome,OverTime,PercentSalaryHike,TotalWorkingYears,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion
40976,25662,Yes,39,16,4,5,8
40979,10187,Yes,45,17,4,5,4
40988,42177,Yes,16,38,2,18,21
40989,19819,Yes,45,33,4,11,1
40991,8434,Yes,11,18,2,1,1
40993,19494,No,38,12,1,4,6
40998,31295,No,42,1,4,1,1
41008,42558,No,43,27,3,1,14
41009,47639,Yes,10,19,2,11,8
41010,13577,No,32,5,4,1,1
41011,17496,Yes,11,11,4,4,5
41014,28278,No,45,32,4,15,24
41015,35003,No,41,39,1,5,4
41016,30803,No,45,33,4,7,6
41019,41619,No,48,24,4,4,6
41023,17676,No,28,30,4,7,19
41025,17437,No,18,37,3,26,21
41027,49024,No,21,39,4,1,6
41030,10285,No,47,2,2,1,1
41031,23123,Yes,0,16,3,6,2
41036,4687,No,29,8,3,1,1
41040,45550,Yes,21,19,1,2,2
41044,12624,Yes,25,7,3,1,1
41045,19517,Yes,48,25,1,16,1
41046,27122,Yes,34,7,3,2,1
41051,41595,No,33,27,1,4,14
41052,44191,Yes,37,2,3,1,2
41059,19194,No,4,14,2,2,5
41062,41093,No,0,30,1,16,20
41066,41716,Yes,2,34,1,22,16
41069,38456,No,36,19,2,2,1
41073,13861,Yes,16,15,1,1,1
41083,31915,Yes,36,29,2,9,8
41084,34400,Yes,49,13,3,6,6
41085,42720,No,45,37,4,5,26
41086,35058,No,25,9,2,1,5
41088,21332,Yes,7,3,1,1,1
41093,37797,No,27,15,2,3,4
41098,46336,Yes,40,12,4,1,1
41100,6591,Yes,42,36,3,20,21
41103,36161,Yes,14,29,3,1,2
41112,11908,No,9,17,2,8,10
41118,34040,Yes,37,4,4,1,1
41120,12416,No,45,13,3,1,1
41122,41821,No,30,34,2,3,6
41130,1016,No,33,31,2,3,3
41137,34038,Yes,44,10,4,2,1
41140,16325,No,0,6,4,2,3
41148,22913,Yes,27,33,3,5,6
41156,7698,Yes,41,21,4,1,4
41162,29196,No,29,30,3,11,4
41165,30198,Yes,38,38,2,15,13
41168,37230,No,40,19,3,2,4
41170,42952,No,42,27,4,2,2
41176,45547,Yes,30,36,4,8,2
41179,16816,No,24,4,4,1,1
41181,38777,No,22,25,4,9,10
41184,3654,Yes,6,37,3,1,2
41187,43157,Yes,44,31,4,3,9
41191,22488,No,3,40,1,8,12
41193,47015,Yes,9,40,1,12,8
41194,4311,Yes,27,26,4,1,1
41195,48266,Yes,34,33,4,12,13
41197,38668,Yes,14,28,3,1,1
41199,48282,Yes,26,28,3,5,5
41201,45671,Yes,29,35,1,2,3
41203,8972,No,18,2,4,2,1
41205,8097,No,37,13,1,4,8
41206,5656,Yes,7,27,2,6,7
41210,49606,No,47,7,3,2,2
41213,36706,Yes,19,9,3,4,2
41220,29347,Yes,28,6,4,2,1
41222,17729,Yes,45,7,2,2,1
41227,17205,No,30,12,2,1,7
41236,46260,No,0,16,2,13,16
41241,30206,No,5,25,3,8,4
41243,15241,No,21,40,3,5,4
41245,17069,Yes,44,32,1,19,19
41246,27060,Yes,2,16,3,7,6
41249,46346,Yes,35,26,1,9,11
41257,30370,Yes,29,1,4,1,1
41267,48675,Yes,34,19,4,1,5
41268,35331,Yes,7,32,3,4,8
41269,3301,Yes,4,32,4,18,22
41270,10583,Yes,21,10,4,5,8
41272,34110,No,48,8,1,3,3
41296,31450,Yes,14,26,4,2,1
41299,19474,No,43,13,2,1,9
41305,50120,Yes,36,3,3,1,2
41310,14952,No,11,28,2,5,5
41315,31379,Yes,38,5,3,3,2
41316,43186,Yes,49,17,1,2,1
41317,22296,No,15,10,3,1,5
41319,30442,Yes,21,27,4,14,14
41321,25493,Yes,2,8,4,2,5
41326,46411,No,0,12,3,9,3
41328,1495,No,23,7,2,2,1
41329,43301,No,23,12,2,2,1
41332,22739,No,20,14,2,2,2
41334,25910,Yes,27,24,1,4,5
41335,34758,Yes,29,31,3,9,20
41336,29493,No,20,25,1,21,10
41340,40699,No,43,5,3,2,2
41344,45074,Yes,14,35,2,9,12
41345,37964,Yes,45,26,1,18,16
41346,31118,Yes,21,2,2,1,1
41348,6580,No,1,17,1,2,1
41354,4239,No,40,30,2,2,2
41357,1121,Yes,24,25,4,15,16
41366,14818,No,11,4,4,1,3
41369,9928,No,48,9,4,1,1
41370,42851,No,43,12,2,1,2
41377,27252,Yes,24,24,2,3,5
41378,15324,No,43,16,3,3,4
41381,32820,Yes,23,40,1,14,23
41386,3158,No,16,7,2,1,1
41398,39138,No,14,17,4,3,4
41403,35299,No,31,5,4,3,1
41407,33640,Yes,41,15,2,2,4
41408,16659,No,34,23,1,10,12
41424,28209,No,43,1,3,1,1
41426,39063,No,36,31,1,6,2
41427,10014,No,25,40,2,2,1
41430,47308,Yes,8,23,2,10,15
41433,47128,No,29,33,1,8,13
41436,20386,Yes,11,18,4,4,4
41455,20074,No,38,4,4,1,1
41458,1937,Yes,5,39,1,9,6
41459,20424,Yes,43,29,1,2,2
41461,14209,Yes,4,8,3,1,1
41464,11225,Yes,32,7,4,4,2
41465,6469,Yes,20,26,4,5,5
41466,32656,Yes,33,14,2,11,11
41469,31514,No,20,33,3,8,15
41475,37487,Yes,31,11,2,5,2
41485,6460,No,17,24,4,2,1
41489,35242,No,28,34,4,14,17
41495,34947,Yes,24,20,4,5,4
41496,49828,No,7,14,4,1,5
41498,3858,No,39,35,1,3,8
41512,20312,Yes,9,34,1,28,13
41525,34609,Yes,12,32,2,12,23
41532,24353,No,45,30,3,4,5
41533,23307,No,36,24,2,1,8
41540,19769,Yes,20,25,1,2,2
41542,8977,Yes,10,9,2,8,4
41549,49046,Yes,47,20,1,6,5
41550,42888,Yes,4,33,2,22,17
41555,27313,Yes,25,34,3,18,5
41556,49390,No,21,14,2,3,2
41563,15525,No,15,23,3,2,18
41565,35823,No,15,14,1,3,10
41573,33437,Yes,40,3,2,1,1
41574,6387,Yes,8,15,2,9,12
41576,46200,No,2,8,4,2,5
41581,27975,No,31,35,4,1,1
41584,17571,No,9,2,1,1,1
41590,41223,No,27,14,3,1,2
41596,19653,No,23,35,4,3,10
41597,32336,Yes,48,5,3,1,4
41601,39328,No,28,17,1,2,4
41606,29053,Yes,1,26,1,7,13
41607,13652,Yes,38,15,3,9,4
41610,16049,No,6,31,4,13,20
41611,5392,No,19,1,1,1,1
41612,22801,No,24,26,3,4,1
41613,18244,Yes,33,14,4,1,1
41615,9627,Yes,9,30,2,3,2
41621,9832,No,13,5,1,4,1
41623,32623,No,9,18,2,5,12
41626,3342,No,2,13,4,9,11
41627,19713,Yes,29,21,3,1,4
41628,22912,No,41,19,3,1,1
41636,7510,No,27,9,3,1,1
41640,18035,Yes,17,30,2,6,24
41649,37839,No,45,31,2,3,10
41653,25555,No,39,10,1,2,1
41667,2973,Yes,33,32,2,19,6
41669,4613,Yes,38,16,2,9,13
41672,48527,Yes,10,21,2,3,5
41673,3542,No,23,3,3,3,2
41682,14080,Yes,22,38,1,1,13
41684,32116,No,39,18,4,7,4
41689,19854,No,42,30,3,24,13
41690,5013,No,15,6,3,1,1
41691,22777,No,1,5,3,1,1
41700,3061,Yes,1,8,3,2,4
41702,32964,Yes,40,1,4,1,1
41714,43068,Yes,46,21,3,5,9
41717,21102,Yes,34,24,3,3,8
41721,27730,Yes,14,15,2,8,9
41722,19612,No,36,4,3,2,3
41723,29357,No,21,31,3,4,1
41724,36376,Yes,45,40,2,1,1
41727,48222,No,6,22,4,13,12
41729,44990,Yes,22,34,3,6,28
41736,3345,No,46,6,3,1,1
41737,39216,No,30,18,3,1,1
41741,36473,Yes,20,33,2,2,4
41742,32846,Yes,10,14,4,5,7
41745,36263,Yes,32,31,2,9,9
41755,12219,Yes,20,4,1,1,1
41765,25118,Yes,32,25,4,10,9
41766,16541,No,25,3,4,2,1
41768,49547,Yes,11,18,3,6,1
41773,3756,No,11,3,4,1,3
41775,48217,Yes,2,35,2,20,15
41780,5496,No,9,21,2,6,5
41783,6311,No,7,27,2,14,6
41784,46194,No,45,21,2,9,5
41786,43524,Yes,0,16,3,6,1
41787,13549,No,15,39,4,9,20
41788,32799,No,13,19,4,3,3
41789,37842,Yes,35,29,4,3,6
41793,36566,No,33,28,2,3,7
41800,22861,Yes,23,14,4,6,4
41802,21219,Yes,6,2,4,1,1
41809,12031,No,12,11,3,5,8
41810,43679,Yes,24,3,2,1,2
41817,45572,No,11,38,2,2,2
41826,41637,No,41,11,3,2,2
41829,45359,No,27,17,4,1,1
41835,22148,Yes,11,16,3,4,5
41836,16983,Yes,8,30,4,1,7
41838,44762,No,35,25,4,13,9
41840,43803,No,18,24,1,4,4
41841,42023,No,13,19,4,4,12
41845,49841,Yes,23,9,1,2,2
41854,39176,Yes,37,26,4,4,6
41857,3972,Yes,36,38,1,11,11
41859,31789,No,15,20,1,9,4
41860,34655,Yes,44,5,3,1,3
41864,44574,No,28,36,1,4,17
41881,24520,Yes,24,29,2,10,9
41885,4236,Yes,9,2,2,2,1
41888,17919,No,44,22,1,2,4
41892,20083,Yes,30,15,2,6,13
41894,11771,No,18,12,2,2,2
41895,2441,No,8,5,4,3,3
41899,27422,Yes,12,37,2,15,3
41901,14417,No,35,18,2,6,7
41907,32385,Yes,6,20,1,2,1
41908,46572,Yes,3,10,3,2,9
41918,34465,No,45,25,1,2,2
41921,34709,Yes,18,16,2,11,6
41924,39068,Yes,35,40,4,4,1
41929,4344,Yes,9,6,3,1,1
41932,10202,No,46,27,1,1,1
41934,11719,No,19,17,2,1,1
41936,40634,Yes,18,8,3,1,2
41940,45812,No,33,38,1,3,16
41943,28643,No,45,3,3,2,2
41950,48705,Yes,43,31,4,2,2
41956,27547,No,18,28,3,1,6
41960,28920,Yes,29,30,1,16,16
41961,23933,No,5,28,2,8,2
41962,25384,Yes,12,39,1,6,15
41964,29483,Yes,37,26,2,3,3
41966,38978,Yes,47,36,2,1,1
41967,22251,Yes,9,22,3,5,6
41969,18755,Yes,14,24,3,5,1
41979,21889,Yes,13,26,3,8,5
41980,24315,No,2,28,1,1,5
41987,41739,No,19,3,3,2,1
41990,2291,No,23,20,1,11,12
41993,37088,No,30,4,2,3,3
42001,50566,No,13,19,2,4,3
42015,30562,Yes,40,25,4,1,8
42016,25640,No,11,13,3,2,2
42027,25226,No,33,28,2,3,12
42028,40982,Yes,27,15,2,7,6
42031,26454,Yes,36,1,3,1,1
42036,12062,No,25,23,2,2,10
42040,4970,No,40,20,2,2,2
42044,13902,No,17,7,3,3,1
42060,5075,No,48,23,1,10,9
42065,42154,No,24,37,1,9,2
42070,12983,No,26,15,4,3,7
42075,17580,No,25,1,1,1,1
42082,44633,Yes,43,32,3,9,18
42087,24455,No,26,28,2,22,10
42091,42756,No,27,17,4,2,2
42095,16252,No,46,14,1,1,2
42097,11307,Yes,47,28,4,2,5
42098,2714,No,42,31,1,12,14
42105,43898,No,31,13,4,1,2
42106,1120,Yes,2,7,1,1,1
42109,25078,No,4,16,1,7,2
42112,27237,Yes,22,18,4,2,1
42113,31898,Yes,19,11,4,7,3
42121,19130,No,11,1,4,1,1
42126,42009,Yes,42,13,2,4,5
42139,12784,Yes,11,2,4,2,1
42143,5301,Yes,18,31,2,6,10
42150,14535,No,2,16,4,3,5
42151,26943,Yes,39,5,3,2,1
42155,6038,Yes,27,30,4,4,7
42157,30075,Yes,25,38,2,1,7
42158,45025,Yes,6,24,3,13,13
42164,1967,No,24,21,3,3,9
42166,34100,No,34,20,4,10,2
42171,26370,No,49,6,3,3,2
42175,22405,Yes,22,25,4,2,4
42186,38152,No,42,23,2,3,16
42187,47804,Yes,22,24,4,1,1
42199,38057,No,5,10,4,2,7
42202,14667,Yes,15,29,2,6,8
42203,6864,Yes,6,29,2,2,1
42209,12201,Yes,13,16,3,1,1
42213,8458,No,21,21,1,1,3
42215,47839,Yes,44,2,2,1,1
42216,19678,Yes,15,18,2,4,5
42224,39695,No,12,20,4,1,8
42225,19679,No,11,29,3,8,11
42229,37232,Yes,34,37,3,2,2
42230,32533,No,22,38,1,1,1
42233,35095,No,4,24,2,10,1
42234,5243,No,41,13,1,1,1
42236,34910,No,45,13,2,2,5
42242,50247,Yes,3,18,1,8,7
42243,29412,No,18,17,1,2,8
42245,47259,Yes,42,35,2,7,23
42253,23843,No,41,12,3,3,4
42255,42574,No,45,27,2,5,1
42257,28150,No,19,37,3,1,1
42259,25750,No,40,40,1,4,6
42261,14125,No,16,28,4,6,4
42265,35952,Yes,8,7,2,4,5
42266,27910,Yes,15,2,4,2,1
42267,37321,No,47,31,2,14,29
42268,32749,Yes,24,29,2,10,5
42269,13880,No,23,33,1,25,8
42270,43878,Yes,1,32,2,4,9
42273,36565,Yes,30,28,2,7,2
42276,40797,No,10,22,2,10,7
42278,22069,Yes,41,10,1,7,1
42280,13486,Yes,9,11,1,2,1
42285,35072,Yes,41,3,4,2,2
42295,26506,Yes,37,16,2,4,4
42296,48902,Yes,33,27,4,3,9
42297,12407,Yes,35,30,3,8,7
42301,44255,Yes,49,1,2,1,1
42315,16751,Yes,5,28,3,1,1
42326,25464,No,46,20,3,1,1
42341,21548,No,42,26,4,8,10
42347,45395,No,38,24,3,2,6
42352,26736,Yes,5,33,2,1,1
42357,16753,No,37,3,3,1,1
42361,10862,Yes,27,8,4,1,1
42372,3355,No,27,26,2,16,16
42377,49424,No,37,3,2,3,2
42384,22331,No,33,37,2,1,2
42387,4475,Yes,15,6,1,1,2
42390,32710,No,48,18,2,1,1
42393,42237,No,3,12,2,4,4
42394,8253,Yes,28,36,4,1,2
42398,30062,Yes,12,4,4,1,1
42403,50669,Yes,37,17,4,16,12
42415,11681,No,9,12,1,8,11
42417,18150,No,16,31,2,3,1
42419,50993,Yes,7,40,1,5,1
42422,15233,Yes,15,7,4,1,7
42424,27802,Yes,16,24,1,3,2
42429,30722,No,13,24,4,16,3
42438,14599,Yes,23,8,2,1,6
42445,1944,No,9,34,4,1,1
42448,43684,No,34,8,3,4,2
42451,47621,Yes,9,11,3,1,3
42455,42002,Yes,21,32,3,21,12
42460,6125,Yes,43,25,1,2,1
42461,17017,Yes,18,27,3,2,4
42463,32260,Yes,35,7,1,1,3
42464,5469,Yes,25,39,2,13,11
42467,16972,No,7,7,3,1,2
42471,15505,Yes,22,2,1,1,1
42473,49950,No,6,20,3,1,8
42475,21226,Yes,28,4,2,3,4
42479,2553,Yes,7,24,2,15,1
42486,30268,No,48,3,1,2,2
42489,21200,No,1,5,1,1,3
42493,18560,Yes,9,16,3,1,1
42496,46346,No,47,40,2,3,2
42497,48689,No,37,37,1,36,24
42498,6466,No,17,33,1,11,24
42505,47676,Yes,31,9,2,4,1
42509,31200,Yes,9,23,2,10,6
42510,6836,No,32,21,4,2,2
42520,37667,No,10,2,2,2,1
42531,36840,Yes,16,26,3,9,16
42540,8949,Yes,1,31,2,9,9
42544,15185,No,32,3,4,1,1
42548,18164,No,38,1,3,1,1
42549,17650,Yes,26,40,4,5,10
42550,18202,No,35,39,2,20,8
42551,28400,Yes,37,34,1,1,5
42559,45205,Yes,39,11,4,1,2
42565,50785,Yes,5,6,2,3,3
42567,36345,No,2,24,4,6,6
42568,3437,Yes,3,28,2,2,5
42580,44797,No,37,7,1,1,3
42583,23174,No,20,4,1,1,1
42584,13396,No,40,23,1,4,6
42585,50858,No,5,10,1,3,9
42586,25912,Yes,40,32,1,23,1
42587,47761,Yes,14,2,3,1,1
42594,37344,Yes,21,2,4,1,1
42599,9787,Yes,32,27,3,15,8
42600,9234,Yes,45,1,3,1,1
42603,30065,No,43,36,3,11,17
42608,33437,Yes,32,20,2,13,15
42610,8413,No,22,15,2,1,3
42615,29582,Yes,44,35,2,14,5
42616,4819,Yes,43,30,3,5,1
42618,48470,Yes,6,5,3,1,1
42622,15950,Yes,33,2,4,1,1
42630,39719,Yes,3,29,1,8,19
42635,42901,No,45,19,1,1,2
42638,24149,Yes,14,17,4,1,1
42643,42197,No,17,36,1,21,18
42644,27640,Yes,31,26,2,4,12
42647,14810,No,4,21,4,4,4
42656,14828,No,47,5,3,1,1
42658,16438,Yes,30,13,4,2,9
42666,22460,No,26,32,3,2,2
42669,38734,No,20,39,3,8,9
42670,37516,No,16,2,1,1,1
42671,13746,Yes,23,7,3,3,4
42680,49469,No,6,3,3,2,2
42683,30574,No,33,20,2,9,5
42688,37907,No,27,28,3,7,2
42691,10697,Yes,46,34,3,13,26
42693,8162,No,13,25,2,5,3
42694,20976,No,49,17,1,2,1
42696,39295,No,49,26,4,13,10
42700,14399,Yes,39,21,2,11,9
42706,3213,No,29,18,4,1,2
42707,37101,Yes,3,28,3,8,16
42708,22836,Yes,25,7,4,1,1
42709,4411,No,17,1,2,1,1
42712,24571,Yes,37,26,1,9,9
42713,43569,No,0,6,1,3,2
42719,45800,Yes,29,30,4,4,1
42723,42829,No,49,39,4,8,13
42724,36944,Yes,33,36,2,15,18
42726,43239,Yes,10,34,3,13,6
42729,45381,Yes,8,32,2,8,1
42732,48426,No,25,19,3,7,5
42739,33155,No,8,27,4,1,10
42740,14910,Yes,25,24,3,2,1
42751,19959,Yes,4,18,1,6,5
42752,50947,Yes,4,6,4,1,1
42756,42477,Yes,48,14,1,7,7
42759,49155,Yes,25,17,3,4,6
42761,10392,No,33,27,3,3,2
42771,1194,Yes,44,21,2,4,2
42775,37681,No,30,23,2,2,10
42777,18513,Yes,39,22,3,6,2
42784,12783,Yes,23,18,1,3,6
42800,29503,No,27,10,3,1,2
42805,2864,No,0,24,3,7,7
42807,24826,No,44,28,3,15,3
42809,42038,Yes,28,27,1,1,7
42815,9819,No,19,32,2,24,21
42816,42747,No,11,18,4,3,1
42830,5464,No,20,35,4,12,9
42831,48783,No,28,7,1,2,1
42832,10132,Yes,43,22,3,1,14
42834,40624,No,14,29,3,2,1
42835,21977,Yes,27,6,1,5,5
42837,6539,Yes,0,29,2,1,1
42838,49644,Yes,24,9,4,3,1
42842,42458,No,40,13,1,1,2
42844,6734,Yes,44,26,4,2,4
42845,32423,No,49,21,4,4,18
42850,27059,No,47,32,4,5,1
42859,46767,Yes,42,14,4,3,13
42861,2944,Yes,13,26,1,10,7
42864,50295,No,32,34,4,30,14
42865,48844,Yes,3,39,2,9,10
42872,15353,No,31,16,3,7,6
42873,9634,Yes,22,31,4,7,28
42874,28004,No,8,39,2,14,18
42878,24353,No,23,7,4,2,1
42881,45363,Yes,26,31,2,1,1
42882,44993,Yes,1,38,3,26,30
42892,9809,Yes,43,28,4,7,6
42900,7546,Yes,38,15,2,11,8
42907,42624,No,19,16,3,3,8
42909,8859,Yes,21,9,4,3,3
42914,13379,No,42,14,2,3,5
42923,34072,No,38,1,4,1,1
42925,31736,No,25,20,4,1,1
42944,12626,Yes,13,25,1,5,10
42945,39381,Yes,34,40,2,1,7
42951,33888,No,24,4,4,2,2
42957,31111,No,15,37,2,1,2
42959,13243,Yes,23,24,2,14,16
42961,33425,No,19,21,1,9,6
42962,22762,Yes,22,1,2,1,1
42964,27156,Yes,10,19,2,11,1
42965,33862,No,24,22,3,11,17
42967,33487,Yes,25,4,3,3,4
42969,7701,No,17,17,3,8,3
42973,8782,Yes,45,32,4,5,4
42980,2056,No,41,9,4,2,3
42993,2138,No,6,26,4,17,10
42994,32316,No,22,21,1,4,3
42998,24956,No,36,34,4,18,12
42999,20119,Yes,48,38,2,4,8
43003,12327,Yes,26,21,2,1,4
43011,34619,No,30,12,4,5,6
43018,50825,Yes,24,9,2,3,8
43023,45742,No,42,2,1,2,1
43029,50722,No,46,26,4,18,9
43034,37118,Yes,39,18,2,4,4
43035,40209,No,22,13,1,11,6
43043,24100,Yes,28,29,3,5,1
43049,16940,No,44,35,2,8,3
43050,49793,No,4,3,1,1,1
43057,28468,No,32,34,2,1,8
43059,13804,Yes,37,29,4,4,22
43061,38858,Yes,37,28,1,4,2
43062,46094,Yes,13,26,1,6,18
43066,29280,Yes,43,11,1,2,2
43073,17406,No,40,37,2,16,16
43075,36347,No,19,20,2,2,8
43087,45087,No,26,40,2,25,26
43092,3438,No,6,32,1,21,19
43093,36381,Yes,39,21,1,1,1
43095,9190,No,31,31,3,1,1
43097,29122,No,38,31,3,1,1
43098,12910,Yes,6,17,3,12,8
43116,21862,No,25,34,4,8,7
43125,47979,No,32,9,2,9,7
43126,27632,Yes,32,7,1,1,5
43130,11444,Yes,26,16,3,6,2
43136,45642,No,1,3,4,2,1
43142,43489,No,27,10,2,2,1
43147,28843,Yes,0,22,1,6,6
43149,12386,No,40,37,4,1,5
43152,45461,No,10,7,4,4,3
43153,35534,Yes,18,37,4,20,25
43160,28210,No,5,25,1,18,2
43173,41082,Yes,46,10,3,3,1
43174,39654,Yes,24,40,4,4,4
43175,20263,Yes,36,1,3,1,1
43176,26258,Yes,39,1,2,1,1
43182,45632,No,43,32,3,4,4
43191,27960,Yes,19,33,2,12,5
43192,48271,Yes,27,26,1,1,1
43193,27250,No,38,18,4,1,1
43199,30861,No,44,31,1,2,5
43200,47500,No,22,11,4,1,2
43205,14624,Yes,30,14,3,5,2
43206,32950,No,38,14,1,2,1
43210,9609,Yes,18,26,3,2,4
43214,9842,No,13,37,1,5,17
43221,14095,No,45,24,3,3,2
43230,42580,No,44,34,3,13,2
43231,31473,No,12,24,4,2,3
43232,8433,Yes,18,2,2,1,1
43238,21815,Yes,44,9,3,3,2
43242,38631,No,32,5,1,1,1
43243,19378,No,19,6,2,2,2
43250,46884,No,12,22,3,13,4
43252,8122,No,44,22,1,21,4
43257,9201,Yes,44,11,2,3,3
43259,15015,Yes,41,4,4,3,2
43262,27096,Yes,35,23,2,21,17
43267,50418,Yes,7,9,2,6,1
43271,18275,Yes,17,8,1,1,1
43281,21299,Yes,1,16,4,9,7
43284,23011,Yes,42,31,2,1,3
43292,13019,Yes,13,12,4,2,7
43293,23191,Yes,15,4,3,2,2
43298,50490,Yes,12,26,3,1,2
43301,36887,Yes,17,9,1,5,1
43303,7025,Yes,37,38,4,20,5
43310,29790,No,39,7,1,4,3
43313,23337,Yes,38,18,4,4,4
43314,6606,Yes,1,30,3,11,9
43318,9649,Yes,20,29,4,12,13
43323,22255,No,1,21,1,1,1
43333,10478,Yes,6,29,3,1,3
43347,29062,No,45,22,1,11,4
43351,18994,Yes,22,9,2,2,1
43360,24064,Yes,27,32,3,2,2
43361,34010,Yes,3,4,2,1,1
43362,43207,No,24,22,1,3,2
43364,1578,Yes,4,27,1,22,19
43367,21769,Yes,43,23,4,1,3
43369,32689,No,10,18,1,5,5
43372,40807,Yes,44,5,4,2,2
43374,33563,Yes,35,16,1,5,13
43386,48791,No,10,16,4,4,5
43388,6708,No,15,36,1,13,5
43397,10041,No,26,2,3,2,1
43401,3413,Yes,47,39,1,6,2
43415,44028,Yes,11,6,4,1,1
43418,36156,Yes,25,29,3,9,7
43422,42193,Yes,32,16,4,4,8
43429,45387,No,16,3,2,1,1
43431,17421,Yes,3,39,4,2,7
43444,43784,No,33,27,1,12,14
43452,33698,No,10,12,1,5,2
43468,22502,Yes,49,38,1,3,11
43474,48578,Yes,32,16,2,2,2
43482,32162,Yes,29,12,2,2,3
43484,4364,No,38,3,2,1,1
43485,3672,Yes,25,40,2,2,21
43486,5573,Yes,6,9,1,2,2
43494,35712,No,29,7,4,4,3
43495,31481,No,3,36,3,13,20
43500,21275,No,29,35,4,12,9
43502,1999,Yes,7,27,2,4,3
43504,49371,Yes,18,4,4,1,1
43511,13360,No,45,36,2,8,9
43517,18105,No,9,9,1,2,5
43518,39015,No,10,1,1,1,1
43522,20403,No,33,8,4,2,6
43528,30354,No,24,35,3,12,1
43529,28228,Yes,43,25,1,8,2
43530,29132,Yes,36,15,2,8,2
43531,27382,No,27,24,4,4,4
43538,14623,No,34,13,4,6,1
43549,2472,No,8,9,1,4,4
43550,21542,Yes,39,27,2,1,3
43552,41333,No,39,36,2,19,8
43554,19697,No,27,15,2,13,5
43555,39486,No,18,14,4,4,5
43561,43349,No,27,37,3,3,1
43562,16576,No,32,4,1,1,1
43563,23482,No,23,4,1,4,3
43571,45693,No,14,40,3,1,1
43576,45908,Yes,13,25,4,6,15
43577,23594,Yes,0,3,3,2,1
43582,1590,Yes,18,6,4,1,1
43587,3491,Yes,2,32,2,8,1
43604,2704,No,15,10,1,8,3
43607,23330,No,20,1,2,1,1
43611,42496,Yes,25,30,4,1,16
43616,25443,No,23,3,1,1,1
43618,19641,Yes,25,22,2,4,4
43621,50691,Yes,12,9,3,3,2
43624,34768,No,1,4,4,1,1
43626,29148,Yes,28,13,4,2,5
43628,32408,No,48,15,3,1,7
43635,1657,No,46,1,1,1,1
43638,4352,Yes,16,3,1,2,3
43641,19901,No,19,25,2,5,8
43644,16912,No,26,11,2,6,8
43647,45327,Yes,23,33,4,16,14
43655,5761,No,24,32,1,2,2
43656,44630,Yes,23,33,2,23,21
43663,34743,No,18,19,3,1,5
43664,44996,Yes,41,34,2,12,19
43665,23515,Yes,39,20,1,1,1
43672,33848,No,30,8,2,1,4
43674,27897,Yes,16,15,4,3,4
43676,42828,Yes,29,33,3,20,6
43678,11241,Yes,34,11,4,9,7
43680,19562,No,18,29,2,6,3
43681,26339,No,47,26,2,23,12
43684,42465,No,34,40,1,11,11
43690,48213,No,0,29,2,6,5
43692,5723,Yes,45,26,3,10,3
43699,20560,No,27,39,1,4,10
43700,35116,No,16,27,3,10,8
43704,37698,Yes,40,2,3,1,1
43709,37380,Yes,12,27,4,1,1
43710,15753,Yes,45,31,2,7,4
43712,47719,No,9,26,3,16,17
43720,42563,Yes,2,2,3,1,1
43723,3678,Yes,29,21,2,3,5
43726,18934,Yes,19,33,4,5,1
43727,15045,Yes,10,24,2,5,3
43730,4846,No,49,8,4,2,3
43731,15333,No,28,31,1,1,1
43742,9973,No,22,39,2,6,4
43743,45272,No,23,39,4,6,8
43744,11190,No,11,24,3,4,4
43751,21803,No,16,34,4,6,25
43764,41958,No,3,12,1,3,5
43769,25941,Yes,44,28,1,3,8
43772,24261,Yes,38,8,4,4,6
43773,44944,No,5,39,2,2,9
43774,42341,Yes,38,32,4,4,4
43788,2726,Yes,40,5,4,2,4
43792,26227,Yes,13,29,3,27,1
43793,22561,No,47,30,4,9,4
43796,18762,No,16,35,3,24,11
43800,25981,No,35,19,4,1,1
43812,45919,Yes,31,38,3,15,6
43818,5827,No,21,39,2,1,1
43819,10301,Yes,2,12,2,1,1
43828,42404,No,23,24,3,1,3
43830,35978,No,22,15,2,11,8
43836,15996,No,27,24,3,14,8
43838,15267,Yes,35,10,2,1,2
43839,13588,No,12,34,4,6,13
43848,7523,Yes,6,28,3,11,5
43852,28019,Yes,47,35,2,30,4
43856,49045,No,32,9,4,3,1
43859,14272,No,40,20,2,1,4
43860,48821,Yes,35,6,4,1,2
43861,30596,No,36,40,3,7,4
43862,44881,No,25,25,4,6,6
43864,8155,No,37,31,3,1,2
43866,47704,No,2,8,3,4,7
43867,8758,Yes,39,22,2,2,1
43869,23765,No,35,38,3,13,6
43871,48428,Yes,3,5,3,4,5
43876,17739,Yes,32,40,2,18,21
43879,2413,Yes,19,19,2,7,10
43889,18165,No,6,29,1,1,10
43890,28520,No,48,29,1,3,2
43895,37686,No,35,30,4,7,20
43899,5622,Yes,22,6,3,1,1
43901,36782,Yes,5,15,4,1,1
43902,22031,No,23,37,4,19,1
43904,41087,Yes,35,17,2,4,14
43905,49254,No,28,34,4,8,4
43907,1925,Yes,21,27,2,6,2
43920,9997,No,41,30,2,7,3
43930,23544,No,23,24,2,8,7
43931,47516,Yes,3,33,2,1,3
43936,46136,No,4,5,1,1,1
43938,40207,No,2,9,3,7,5
43942,43259,Yes,44,7,4,3,1
43944,4979,Yes,19,36,3,9,10
43945,44893,No,10,36,3,2,2
43949,11555,Yes,28,33,3,11,29
